"id","created","salarymx","salaryusd","extramx","extrausd","variation","english_num","english_label","age","experience","seniority","country","city","profile","edutype","orgtype","emptype","remote","gender","education","act_dba","act_req","act_arq","act_bi","act_cap","act_datascience","act_spi","act_cons","act_prog","act_mobile","act_front","act_devrel","act_dir","act_doc","act_techwrite","act_infra","act_erp","act_dataeng","act_techsales","act_pm","act_iot","act_infosec","act_soporte","act_test","act_uxd","act_ventas","lang_bash","lang_csharp","lang_clang","lang_cobol","lang_delphi","lang_elixir","lang_go","lang_groovy","lang_java","lang_js","lang_kotlin","lang_perl","lang_php","lang_plsql","lang_python","lang_ruby","lang_rust","lang_scala","lang_swift","lang_vbnet","mobile_phonegap","mobile_flutter","mobile_ionic","mobile_java_android","mobile_java_kotlin","mobile_objc","mobile_reactnative","mobile_swift","mobile_xamarin","front_angular","front_django","front_laravel","front_nextjs","front_react","front_ror","front_semanticui","front_springboot","front_svelte","front_vue","front_xamarin","db_dynamo","db_cosmos","db_cassandra","db_elastic","db_firebasert","db_firestore","db_DB2","db_sqlserver","db_mongoDB","db_mysql","db_neo4j","db_oracle","db_pgsql","db_redis","db_sap","db_snowflake","dsc_alteryx","dsc_sagemaker","dsc_azureml","dsc_dataiku","dsc_datarobot","dsc_domino","dsc_h2o","dsc_spss","dsc_watson","dsc_julia","dsc_keras","dsc_knime","dsc_matlab","dsc_pytorch","dsc_rlang","dsc_rapidminer","dsc_sas","dsc_scikit","dsc_tf","dataeng_athena","dataeng_airflow","dataeng_beam","dataeng_spark","dataeng_databand","dataeng_dbt","dataeng_fivetran","dataeng_greatexp","dataeng_hadoop","dataeng_keboola","infra_ansible","infra_chef","infra_consul","infra_datadog","infra_docker","infra_dynatrace","infra_istio","infra_jenkins","infra_k8s","infra_newrelic","infra_oshift","infra_ostack","infra_puppet","infra_spinnaker","infra_terraform","infra_vmware","cert_agile","cert_android","cert_awsdev","cert_awsarch","cert_ba","cert_cisco","cert_cobit","cert_entarch","cert_cgeit","cert_gcloudarch","cert_gdata","cert_gweb","cert_itilint","cert_itilpra","cert_java","cert_linux","cert_msass","cert_msexp","cert_oracle","cert_pmp","cert_sap","cert_scrum","cert_infosec","cert_sixsigma","cert_testing2","cert_testing1","ben_equity","ben_car","ben_family","ben_edu","ben_bonus","ben_housing","ben_parking","ben_gas","ben_gym","ben_flexhours","ben_homeoffice","ben_loan","ben_healthmajor","ben_healthminor","ben_lifeins","ben_cafeteria","ben_cellphone","ben_vouchers","covid_remoto","covid_salario","covid_carga","covid_apoyo","vacaciones","aguinaldo"
6185,"2022-01-25 19:16:33.849687000",100000,0,130000,0,40,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,3,México,Guadalajara,godin,escuela,startup,nomina,N,hombre,pasante,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,Y,Y,Y,Y,,,,Y,Y,remote,,,"['computadora', 'muebles', 'internet']",15,30
6186,"2022-01-25 19:17:29.887309000",0,3300,0,0,10,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,5,2,Estados Unidos,Campeche,independiente,escuela,startup,honorarios,Y,hombre,universidad,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,Y,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,Y,,remote,,,internet,15,0
6187,"2022-01-25 19:18:37.678772000",5000,0,0,0,1,1,Elemental: Sé lo básico para sobrevivir (ILR 1),48,15,5,México,Tizayuca,emprendedor,trabajo,itservices,emprendedor,N,mujer,universidad,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,semipresencial,,,"['computadora', 'muebles', 'internet']",1,1
6188,"2022-01-25 19:35:25.733147000",80000,0,80000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),34,10,1,México,Toluca,godin,escuela,itservices,nomina,Y,hombre,universidad,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,,,Y,remote,,,"['computadora', 'internet']",10,30
6189,"2022-01-25 19:36:02.029600000",27300,0,415000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),36,10,1,México,Torreón,godin,escuela,corp,nomina,N,hombre,universidad,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,computadora,6,15
6190,"2022-01-25 19:41:04.502930000",48000,0,200000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),54,28,22,México,Celaya,docente,escuela,uni,nomina,N,hombre,phd,,,,Y,,Y,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,,,,Y,,,,semipresencial,,,,60,40
6191,"2022-01-25 19:41:45.920699000",120000,0,100000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),52,31,12,México,TIJUANA,directivo,autodidacta,startup,emprendedor,Y,hombre,maestria,,,,,,,Y,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,Y,,,,Y,,,,,,Y,,Y,Y,,,Y,Y,,Y,,remote,,,"['computadora', 'muebles', 'internet']",0,0
6192,"2022-01-25 19:43:36.084496000",47000,0,5000,0,3,1,Elemental: Sé lo básico para sobrevivir (ILR 1),42,16,16,México,Valle de México,godin,escuela,uni,hibrido,N,hombre,universidad,,Y,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,remote,,,computadora,30,0
6193,"2022-01-25 19:55:04.848350000",45000,0,140000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),36,7,1,México,Aguascalientes,godin,online,isv,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,Y,remote,,,computadora,15,30
6194,"2022-01-25 20:04:47.943193000",19000,0,15000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),35,14,10,México,Guadalajara,godin,escuela,itservices,nomina,N,hombre,universidad,Y,,,,,,,,Y,,,,,,,,Y,,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,Y,,,,,,,,,semipresencial,,,"['computadora', 'internet']",14,15
6195,"2022-01-25 20:09:16.961498000",75000,0,100000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),31,8,0,México,Aguascalientes,godin,escuela,itservices,nomina,Y,hombre,universidad,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,Y,remote,,,,10,30
6196,"2022-01-25 20:09:19.138078000",12500,0,8000,0,30,1,Elemental: Sé lo básico para sobrevivir (ILR 1),25,2,2,México,Guadalajara,godin,escuela,startup,nomina,N,hombre,pasante,,,,,,,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,Y,Y,Y,,,,,,,,semipresencial,,,,12,15
6197,"2022-01-25 20:12:41.242610000",18750,0,10000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,6,5,México,Valle de México,estudiante,escuela,isv,honorarios,N,hombre,universidad,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,remote,,,"['computadora', 'muebles']",10,15
6198,"2022-01-25 20:17:56.615569000",64000,0,790000,0,3,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),49,14,3,México,Querétaro,godin,escuela,itservices,nomina,Y,hombre,maestria,,Y,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,Y,remote,,,computadora,12,30
6199,"2022-01-25 20:25:52.168474000",50000,0,60000,0,7,1,Elemental: Sé lo básico para sobrevivir (ILR 1),54,32,14,México,Tampico,directivo,escuela,corp,nomina,N,hombre,universidad,,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,Y,Y,,Y,,Y,Y,onsite,,,,16,25
6200,"2022-01-25 20:33:33.331928000",43000,0,15000,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),37,13,6,México,Valle de México,godin,escuela,itservices,nomina,N,hombre,universidad,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,Y,,,,remote,,,,14,15
6201,"2022-01-25 20:57:37.464417000",34000,0,0,0,50,1,Elemental: Sé lo básico para sobrevivir (ILR 1),33,9,1,México,Toluca,godin,trabajo,itservices,honorarios,Y,mujer,maestria,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,onsite,,,,9,20
6202,"2022-01-25 21:03:10.757468000",18000,0,2000,0,7,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),32,2,2,México,Mexicali,godin,escuela,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,remote,,,,7,15
6203,"2022-01-25 21:04:08.792056000",31500,0,50000,0,1,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),47,28,3,México,Celaya,godin,escuela,gobierno,nomina,N,hombre,maestria,,,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,Y,,Y,,,Y,,Y,,onsite,,,,20,40
6204,"2022-01-25 21:12:33.443626000",24000,0,0,0,0,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),54,27,2,México,Celaya,godin,escuela,gobierno,nomina,N,hombre,maestria,,,,,,,,,,,,,,,,Y,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,Y,,,,,,,,,onsite,,,computadora,12,15
6205,"2022-01-25 21:17:55.961175000",100000,0,200000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),44,17,10,México,Pachuca,directivo,escuela,itservices,emprendedor,N,hombre,maestria,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,remote,,,,0,0
6206,"2022-01-25 21:27:34.891313000",75000,0,40000,0,8,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),30,8,5,México,Valle de México,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,Y,,Y,,,Y,remote,,,"['computadora', 'muebles', 'internet']",12,15
6207,"2022-01-25 21:32:23.984802000",0,3000,0,1000,35,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),29,3,2,Estados Unidos,Zacatecas,independiente,escuela,itservices,honorarios,Y,mujer,posgrado,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,remote,,,,10,10
6208,"2022-01-25 22:07:55.740492000",50000,0,40000,0,5,1,Elemental: Sé lo básico para sobrevivir (ILR 1),34,10,2,México,El Marques,godin,autodidacta,corp,nomina,N,hombre,universidad,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,Y,,Y,Y,Y,,,,remote,,,"['computadora', 'muebles']",14,30
6209,"2022-01-25 22:08:47.778135000",16000,0,5000,0,50,0,Ninguno (ILR 0),25,1,1,México,Valle de México,godin,escuela,itservices,nomina,N,mujer,pasante,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,Y,,onsite,,,computadora,5,0
6210,"2022-01-25 22:10:57.428982000",45000,0,45000,0,4,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),46,22,14,México,León,godin,autodidacta,itservices,nomina,N,hombre,pasante,Y,,,,,,,,,,,,,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,Y,,Y,,,,,Y,,,,,Y,Y,semipresencial,,,,15,30
6211,"2022-01-25 22:20:38.532737000",72000,0,50000,0,6,5,Nativo o bilingue (ILR 5),44,22,3,México,Guadalajara,godin,online,itservices,nomina,Y,hombre,pasante,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,Y,,,Y,remote,,,computadora,12,30
6212,"2022-01-25 22:30:58.677541000",90000,0,50000,0,150,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),26,10,2,México,Saltillo,godin,online,corp,nomina,Y,hombre,prepa,,,Y,,,,,,Y,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,,Y,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,Y,,,,,,remote,,,"['computadora', 'internet']",15,15
6213,"2022-01-25 22:38:33.922303000",50000,0,700000,0,3,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),33,8,2,México,Guadalajara,godin,escuela,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,Y,,,Y,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,Y,Y,Y,,,Y,remote,,,"['computadora', 'internet']",15,30
6214,"2022-01-25 22:48:57.403267000",21000,0,20000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),41,17,15,México,pachuca,docente,escuela,uni,nomina,N,mujer,maestria,,,,,Y,,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,,,,,,,Y,,,,,remote,,,,20,30
6215,"2022-01-25 22:50:10.415390000",37000,0,40000,0,0,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),27,5,1,México,"Vienna, Virginia",godin,escuela,corp,nomina,Y,nb,pasante,,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,remote,,,computadora,10,20
6216,"2022-01-25 22:51:51.822680000",43000,0,120000,0,5,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),31,10,3,México,Valle de México,godin,trabajo,isv,nomina,N,mujer,universidad,,Y,Y,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,,Y,Y,,Y,,,Y,remote,,,computadora,10,15
6217,"2022-01-25 22:53:18.689605000",20000,0,10000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),22,1,1,México,Hidalgo,godin,escuela,itservices,honorarios,Y,hombre,pasante,Y,,,,,,,,Y,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,remote,,,,15,15
6218,"2022-01-25 23:07:04.619784000",40000,0,50000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),28,5,1,México,Valle de México,godin,escuela,itservices,nomina,Y,hombre,pasante,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,Y,Y,Y,Y,Y,Y,Y,Y,remote,,,computadora,10,30
6219,"2022-01-25 23:07:05.416468000",26500,0,20000,0,200,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),23,3,0,México,Pachuca,godin,online,itservices,hibrido,Y,hombre,pasante,,,,,,,,,,,Y,,,,,,,,,,,,,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,Y,,Y,,,,,Y,onsite,,,"['computadora', 'internet']",20,15
6220,"2022-01-25 23:07:43.434311000",85500,0,150000,0,50,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),25,3,3,México,"Ixmiquilpan, Hidalgo",godin,online,itservices,nomina,Y,hombre,pasante,,Y,Y,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,Y,,,,,Y,Y,,Y,,Y,,,,remote,,,"['computadora', 'muebles', 'internet']",25,25
6221,"2022-01-25 23:08:31.433105000",20000,0,100000,0,20,3,Profesional: Puedo interactuar profesionalmente con colegas y clientes (ILR 3),24,3,0,México,Valle de México,godin,autodidacta,isv,hibrido,N,hombre,pasante,,,Y,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,Y,,,,Y,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,Y,Y,Y,,Y,Y,,,,semipresencial,,,"['computadora', 'internet']",15,15
6222,"2022-01-25 23:30:25.953435000",18000,0,10000,0,20,1,Elemental: Sé lo básico para sobrevivir (ILR 1),33,8,4,México,Valle de México,godin,escuela,itservices,nomina,N,hombre,universidad,Y,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,Y,,Y,Y,,,remote,,,,10,15
6223,"2022-01-25 23:32:10.629581000",25500,0,8000,0,20,4,Avanzado: Puedo conversar y escribir sin problemas sobre cualquier tema (ILR 4),23,2,1,México,Pachuca,godin,escuela,corp,nomina,N,nb,pasante,Y,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,Y,,Y,,Y,,Y,Y,Y,Y,Y,,Y,,,,remote,,,"['computadora', 'internet']",15,25
6224,"2022-01-25 23:39:23.272987000",20000,0,10000,0,0,2,Limitado: Me doy a entender pero con errores de gramática (ILR 2),32,10,5,México,Valle de México,godin,online,itservices,nomina,N,hombre,universidad,,Y,,,,,,Y,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,,,,,,Y,Y,,,,,,Y,,Y,,,,,,,,,,,,,,Y,,,,,,,,,remote,,,,5,15
6225,"2022-01-25 23:46:36.038869000",20000,0,8400,0,0,1,Elemental: Sé lo básico para sobrevivir (ILR 1),27,5,4,México,Cancún,godin,autodidacta,itservices,nomina,Y,hombre,universidad,,,,,,,,,,,Y,,,,Y,,,,,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Y,,,,,,,Y,Y,,Y,Y,Y,,,remote,,,computadora,6,15
